I,TA,VB,TB
-1.6797,24.2,3.276223,24.1
-1.68,24.2,3.276177,24.1
-1.6797,24.1,3.275773,24.1
-1.6797,24.2,3.275576,24.1
-1.68,24.2,3.27581,24.1
-1.68,24.1,3.276089,24.1
-1.68,24.1,3.275781,24.1
-1.68,24.1,3.275739,24.1
-1.6797,24.2,3.275825,24.1
-1.68,24.1,3.275551,24.1
-1.68,24.2,3.275867,24.1
-1.6797,24.2,3.275813,24.1
-1.6797,24.1,3.275851,24.1
-1.68,24.2,3.275683,24.1
-1.6797,24.2,3.275813,24.1
-1.6806,24.2,3.275761,24.1
-1.68,24.2,3.275767,24.1
-1.68,24.2,3.275445,24.1
-1.6797,24.2,3.275659,24.1
-1.6797,24.2,3.275544,24.1
-1.6794,24.2,3.275479,24.1
-1.68,24.1,3.275471,24.1
-1.68,24.2,3.275366,24.1
-1.68,24.2,3.275318,24.1
-1.6797,24.2,3.275317,24.1
-1.68,24.2,3.275377,24.1
-1.68,24.2,3.275582,24.1
-1.68,24.2,3.275395,24.1
-1.68,24.2,3.275745,24.1
-1.68,24.2,3.275643,24.1
-1.6794,24.2,3.275658,24.1
-1.68,24.2,3.275834,24.1
-1.68,24.2,3.275779,24.1
-1.68,24.2,3.275668,24.1
-1.68,24.2,3.275411,24.2
-1.68,24.2,3.275359,24.1
-1.6794,24.2,3.275803,24.1
-1.68,24.2,3.275357,24.1
-1.68,24.2,3.275265,24.1
-1.68,24.2,3.275285,24.1
-1.68,24.2,3.275153,24.1
-1.6794,24.2,3.275637,24.1
-1.68,24.2,3.275404,24.1
-1.6794,24.2,3.275305,24.1
-1.68,24.2,3.275518,24.1
-1.68,24.2,3.275289,24.1
-1.68,24.2,3.275261,24.1
-1.68,24.2,3.275408,24.1
-1.68,24.2,3.275483,24.1
-1.68,24.2,3.275291,24.1
-1.68,24.2,3.275397,24.1
-1.6803,24.2,3.275462,24.1
-1.6794,24.2,3.275266,24.1
-1.6794,24.2,3.27536,24.1
-1.68,24.2,3.275178,24.1
-1.68,24.2,3.275079,24.1
-1.68,24.2,3.275231,24.1
-1.6794,24.2,3.275259,24.1
-1.68,24.2,3.275253,24.1
-1.68,24.2,3.275179,24.1
-1.6794,24.2,3.275257,24.1
-1.68,24.2,3.275097,24.1
-1.68,24.2,3.275058,24.1
-1.6797,24.2,3.275211,24.1
-1.68,24.2,3.275225,24.1
-1.68,24.2,3.275166,24.1
-1.68,24.2,3.27525,24.1
-1.68,24.2,3.27523,24.1
-1.68,24.2,3.275005,24.1
-1.68,24.2,3.275404,24.1
-1.68,24.2,3.275416,24.1
-1.68,24.1,3.275137,24.1
-1.68,24.2,3.275252,24.2
-1.68,24.2,3.275336,24.1
-1.68,24.1,3.274958,24.1
-1.68,24.1,3.275329,24.1
-1.6794,24.1,3.275239,24.1
-1.68,24.2,3.27523,24.1
-1.68,24.2,3.275288,24.1
-1.6797,24.2,3.275272,24.1
-1.68,24.2,3.27512,24.1
-1.68,24.2,3.274988,24.1
-1.6797,24.1,3.275393,24.1
-1.68,24.2,3.275245,24.1
-1.68,24.2,3.27506,24.1
-1.6797,24.2,3.275113,24.1
-1.68,24.2,3.274986,24.1
-1.6794,24.2,3.275305,24.1
-1.6797,24.1,3.275284,24.1
-1.6797,24.2,3.275146,24.1
-1.68,24.2,3.275279,24.1
-1.6794,24.2,3.275278,24.1
-1.68,24.2,3.275201,24.1
-1.68,24.2,3.275321,24.1
-1.68,24.1,3.275142,24.1
-1.6797,24.2,3.27524,24.1
-1.68,24.2,3.275239,24.1
-1.68,24.1,3.275206,24.1
-1.68,24.2,3.274965,24.1
-1.6797,24.2,3.27505,24.1
-1.6797,24.2,3.275011,24.1
-1.6797,24.1,3.275006,24.1
-1.6797,24.2,3.275064,24.1
-1.6797,24.2,3.275056,24.1
-1.6797,24.1,3.275071,24.1
-1.68,24.2,3.275095,24.1
-1.68,24.2,3.275019,24.1
-1.68,24.2,3.275111,24.1
-1.68,24.2,3.275289,24.1
-1.68,24.1,3.274896,24.1
-1.6797,24.2,3.274746,24.1
-1.68,24.2,3.274854,24.1
-1.68,24.2,3.275043,24.1
-1.6797,24.1,3.275115,24.1
-1.6797,24.2,3.274736,24.1
-1.68,24.1,3.27491,24.1
-1.6797,24.1,3.275179,24.1
-1.6797,24.2,3.274897,24.1
-1.68,24.2,3.274632,24.1
-1.6797,24.1,3.274881,24.1
-1.68,24.1,3.274967,24.1
-1.6797,24.1,3.274852,24.1
-1.6797,24.1,3.27494,24.1
-1.68,24.2,3.274928,24.1
-1.68,24.1,3.274919,24.1
-1.68,24.1,3.274753,24.1
-1.6797,24.1,3.274782,24.1
-1.6797,24.1,3.274642,24.1
-1.6797,24.1,3.274765,24.1
-1.68,24.1,3.274706,24.1
-1.6797,24.1,3.274595,24.1
-1.6797,24.2,3.274709,24.1
-1.6797,24.1,3.274732,24.1
-1.68,24.2,3.274847,24.1
-1.6797,24.1,3.274614,24.1
-1.6797,24.1,3.274853,24.1
-1.6797,24.1,3.27436,24.1
-1.68,24.1,3.274828,24.1
-1.68,24.1,3.274527,24.1
-1.68,24.1,3.274733,24.1
-1.6797,24.2,3.274613,24.1
-1.6797,24.1,3.274664,24.1
-1.6797,24.2,3.274517,24.1
-1.6797,24.1,3.274389,24.1
-1.6797,24.1,3.274743,24.1
-1.68,24.1,3.274595,24.1
-1.6797,24.1,3.274471,24.1
-1.6797,24.1,3.274785,24.1
-1.6797,24.1,3.274367,24.1
-1.68,24.1,3.27456,24.1
-1.68,24.1,3.27477,24.1
-1.68,24.1,3.274607,24.1
-1.68,24.1,3.274611,24.1
-1.6797,24.2,3.274145,24.1
-1.6797,24.1,3.274517,24.1
-1.68,24.1,3.274549,24.1
-1.6797,24.1,3.274681,24.1
-1.68,24.1,3.27441,24.1
-1.68,24.1,3.274454,24.1
-1.68,24.1,3.274521,24.1
-1.68,24.1,3.274462,24.1
-1.68,24.1,3.274348,24.1
-1.6797,24.1,3.274507,24.1
-1.68,24.1,3.274441,24.1
-1.68,24.1,3.274468,24.1
-1.6797,24.1,3.2745,24.1
-1.6794,24.1,3.274475,24.1
-1.6803,24.1,3.274552,24.1
-1.6797,24.1,3.274373,24.1
-1.6797,24.1,3.274393,24.1
-1.6797,24.1,3.274495,24.1
-1.6797,24.1,3.274267,24.1
-1.6797,24.1,3.274357,24.1
-1.6794,24.1,3.274279,24.1
-1.6797,24.1,3.274319,24.1
-1.6797,24.1,3.274548,24.1
-1.6797,24.1,3.274396,24.1
-1.6797,24.1,3.274445,24.1
-1.6797,24.1,3.274248,24.1
-1.6797,24.1,3.274194,24.1
-1.68,24.1,3.274155,24.1
-1.6797,24.1,3.274262,24.1
-1.68,24.1,3.27449,24.1
-1.6797,24.1,3.2742,24.1
-1.6806,24.1,3.27414,24.1
-1.68,24.1,3.274307,24.1
-1.6797,24.1,3.27409,24.1
-1.6797,24.1,3.27405,24.1
-1.6797,24.1,3.274077,24.1
-1.68,24.1,3.274097,24.1
-1.6797,24.1,3.274285,24.1
-1.6797,24.1,3.274543,24.1
-1.68,24.1,3.274034,24.1
-1.6797,24.1,3.274156,24.1
-1.68,24.1,3.274243,24.1
-1.6797,24.1,3.274385,24.1
-1.68,24.1,3.27446,24.1
-1.6797,24.1,3.274111,24.1
-1.68,24.1,3.274345,24.1
-1.6797,24.1,3.274381,24.1
-1.6797,24.1,3.274347,24.1
-1.6797,24.1,3.274394,24.1
-1.68,24.1,3.274269,24.1
-1.68,24.1,3.27406,24.1
-1.68,24.1,3.274261,24.1
-1.68,24.1,3.274031,24.1
-1.68,24.1,3.274214,24.1
-1.68,24.1,3.274154,24.1
-1.68,24.1,3.27433,24.1
-1.6797,24.1,3.274321,24.1
-1.6797,24.1,3.274303,24.1
-1.68,24.1,3.274356,24.1
-1.68,24.1,3.274289,24.1
-1.68,24.1,3.274018,24.1
-1.68,24.1,3.274121,24.1
-1.68,24.1,3.273956,24.1
-1.6797,24.1,3.27424,24.1
-1.6797,24.1,3.274099,24.1
-1.68,24.1,3.274161,24.1
-1.6794,24.1,3.27408,24.1
-1.68,24.1,3.273906,24.1
-1.68,24.1,3.273893,24.1
-1.68,24.1,3.273863,24.1
-1.68,24.1,3.273953,24.1
-1.68,24.1,3.273835,24.1
-1.6797,24.1,3.273801,24.1
-1.6797,24.1,3.273871,24.1
-1.68,24.1,3.274062,24.1
-1.68,24.1,3.273994,24.1
-1.68,24.1,3.274102,24.1
-1.6797,24.1,3.274045,24.1
-1.68,24.1,3.274222,24.1
-1.68,24.1,3.274158,24.1
-1.6797,24.1,3.274011,24.1
-1.68,24.1,3.273947,24.1
-1.68,24.1,3.274066,24.1
-1.6797,24.1,3.274067,24.1
-1.6797,24.1,3.274257,24.1
-1.68,24.1,3.274095,24.1
-1.68,24.1,3.273934,24.1
-1.68,24.1,3.274042,24.1
-1.68,24.1,3.274162,24.1
-1.68,24.1,3.274029,24.1
-1.68,24.1,3.274163,24.1
-1.68,24.1,3.274146,24.1
-1.6797,24.1,3.274146,24.1
-1.68,24.1,3.27394,24.1
-1.6797,24.1,3.27421,24.1
-1.68,24.1,3.274143,24.1
-1.6803,24.1,3.274006,24.1
-1.68,24.1,3.273895,24.1
-1.68,24.1,3.273755,24.1
-1.68,24.1,3.273649,24.1
-1.6794,24.1,3.274095,24.1
-1.68,24.1,3.274012,24.1
-1.68,24.1,3.273918,24.1
-1.6794,24.1,3.273927,24.1
-1.6794,24.1,3.273796,24.1
-1.68,24.1,3.273734,24.1
-1.6794,24.1,3.274,24.1
-1.6794,24.1,3.273858,24.1
-1.68,24.1,3.273875,24.1
-1.68,24.1,3.273866,24.1
-1.68,24.1,3.273752,24.1
-1.68,24.1,3.273659,24.1
-1.6797,24.1,3.273794,24.1
-1.6797,24.1,3.27381,24.1
-1.68,24.1,3.273618,24.1
-1.68,24.1,3.273724,24.1
-1.68,24.1,3.273529,24.1
-1.68,24.1,3.273568,24.1
-1.68,24.1,3.273493,24.1
-1.68,24.1,3.273625,24.1
-1.6797,24.1,3.273645,24.1
-1.6797,24.1,3.273334,24.1
-1.68,24.1,3.273615,24.1
-1.6797,24.1,3.273745,24.1
-1.68,24.1,3.273526,24.1
-1.6797,24.1,3.273274,24.1
-1.68,24.1,3.273466,24.1
-1.68,24.1,3.273481,24.1
-1.6797,24.1,3.273519,24.1
-1.6797,24.1,3.273642,24.1
-1.68,24.1,3.273744,24.1
-1.6797,24.1,3.273803,24.1
-1.6797,24.1,3.273664,24.1
-1.68,24.1,3.273582,24.1
-1.68,24.1,3.273698,24.1
-1.6797,24.1,3.273828,24.1
-1.68,24.1,3.273521,24.1
-1.6797,24.1,3.273313,24.1
-1.6797,24.1,3.2737,24.1
-1.68,24.1,3.273675,24.1
-1.6797,24.1,3.273897,24.1
-1.68,24.1,3.274081,24.1
-1.6794,24.1,3.273958,24.1
-1.68,24.1,3.2738,24.1
-1.68,24.1,3.273726,24.1
-1.6797,24.1,3.273962,24.1
-1.6797,24.1,3.273892,24.1
-1.6797,24.1,3.274101,24.1
-1.6797,24.1,3.273721,24.1
-1.68,24.1,3.273564,24.1
-1.68,24.1,3.273696,24.1
-1.68,24.1,3.273686,24.1
-1.68,24.1,3.27372,24.1
-1.68,24.1,3.273723,24.1
-1.6797,24.1,3.27386,24.1
-1.6794,24.1,3.273811,24.1
-1.68,24.1,3.273902,24.1
-1.68,24.1,3.273619,24.1
-1.6794,24.1,3.273711,24.1
-1.6797,24.1,3.273642,24.1
-1.6797,24.1,3.273723,24.1
-1.68,24.1,3.273376,24.1
-1.6794,24.1,3.273317,24.1
-1.68,24.1,3.27353,24.1
-1.68,24.1,3.273617,24.1
-1.68,24.1,3.273508,24.1
-1.68,24.1,3.273596,24.1
-1.6797,24.1,3.273386,24.1
-1.68,24.1,3.273735,24.1
-1.6797,24.1,3.273454,24.1
-1.6797,24.1,3.273489,24.1
-1.68,24.1,3.273377,24.1
-1.6797,24.1,3.273287,24.1
-1.68,24.1,3.273496,24.1
-1.6797,24.2,3.27346,24.1
-1.68,24.1,3.273532,24.1
-1.68,24.1,3.273613,24.1
-1.6797,24.1,3.273618,24.1
-1.68,24.1,3.27343,24.1
-1.6797,24.1,3.273341,24.1
-1.68,24.1,3.27359,24.1
-1.6797,24.1,3.273292,24.1
-1.6797,24.1,3.273657,24.1
-1.6797,24.1,3.273464,24.1
-1.6797,24.1,3.273648,24.1
-1.6797,24.1,3.27329,24.1
-1.68,24.1,3.273397,24.1
-1.68,24.1,3.273508,24.1
-1.6794,24.1,3.273328,24.1
-1.6794,24.1,3.273378,24.1
-1.68,24.1,3.273502,24.1
-1.68,24.1,3.273237,24.1
-1.6794,24.1,3.273176,24.1
-1.68,24.1,3.273633,24.1
-1.68,24.1,3.273434,24.1
-1.68,24.1,3.273162,24.1
-1.68,24.1,3.273291,24.1
-1.68,24.1,3.273309,24.1
-1.6794,24.1,3.273284,24.1
-1.68,24.1,3.273232,24.1
-1.6794,24.1,3.273353,24.1
-1.6794,24.1,3.273347,24.1
-1.68,24.1,3.273289,24.1
-1.68,24.1,3.272989,24.1
-1.68,24.1,3.273184,24.1
-1.68,24.1,3.273274,24.1
-1.68,24.1,3.273075,24.1
-1.68,24.1,3.273223,24.1
-1.6797,24.1,3.27305,24.1
-1.68,24.1,3.273199,24.1
-1.6797,24.1,3.273003,24.1
-1.6797,24.1,3.273277,24.1
-1.68,24.1,3.27324,24.1
-1.6797,24.1,3.272987,24.1
-1.68,24.1,3.273052,24.1
-1.68,24.1,3.273182,24.1
-1.6797,24.1,3.272979,24.1
-1.6797,24.1,3.273014,24.1
-1.6803,24.1,3.273143,24.1
-1.6797,24.1,3.2732,24.1
-1.6797,24.1,3.272903,24.1
-1.6803,24.1,3.272823,24.1
-1.6797,24.1,3.272849,24.1
-1.6797,24.1,3.27283,24.1
-1.6797,24.1,3.272868,24.1
-1.6797,24.1,3.273002,24.1
-1.6797,24.1,3.27292,24.1
-1.6803,24.1,3.27289,24.1
-1.6797,24.1,3.273142,24.1
-1.6803,24.1,3.27299,24.1
-1.6797,24.1,3.273143,24.1
-1.6797,24.1,3.272696,24.1
-1.6803,24.1,3.273005,24.1
-1.6797,24.1,3.272875,24.1
-1.6797,24.1,3.272875,24.1
-1.68,24.1,3.272744,24.1
-1.68,24.1,3.27297,24.1
-1.6797,24.1,3.272924,24.1
-1.6797,24.1,3.272587,24.1
-1.6797,24.1,3.272859,24.1
-1.6797,24.1,3.272627,24.1
-1.68,24.1,3.272685,24.1
-1.68,24.1,3.272843,24.1
-1.68,24.1,3.272977,24.1
-1.6797,24.1,3.272886,24.1
-1.68,24.1,3.272989,24.1
-1.68,24.1,3.272928,24.1
-1.68,24.1,3.273003,24.1
-1.68,24.1,3.272723,24.1
-1.68,24.1,3.272709,24.1
-1.6797,24.1,3.272818,24.1
-1.68,24.1,3.272847,24.1
-1.68,24.1,3.272805,24.1
-1.68,24.1,3.272812,24.1
-1.6797,24.1,3.272977,24.1
-1.6806,24.1,3.272873,24.1
-1.6797,24.1,3.272768,24.1
-1.6797,24.1,3.272677,24.1
-1.6806,24.1,3.272778,24.1
-1.6806,24.1,3.272945,24.1
-1.6797,24.1,3.272759,24.1
-1.68,24.1,3.272839,24.1
-1.6797,24.1,3.273146,24.1
-1.6797,24.1,3.272872,24.1
-1.68,24.1,3.27268,24.1
-1.68,24.1,3.272528,24.1
-1.68,24.1,3.272762,24.1
-1.6797,24.1,3.272745,24.1
-1.6797,24.1,3.27303,24.1
-1.6797,24.1,3.272924,24.1
-1.6791,24.1,3.272916,24.1
-1.6797,24.1,3.273038,24.1
-1.6797,24.1,3.272791,24.1
-1.68,24.1,3.272884,24.1
-1.6797,24.1,3.272714,24.1
-1.6797,24.1,3.272934,24.1
-1.6797,24.1,3.272782,24.1
-1.68,24.1,3.272801,24.1
-1.6797,24.1,3.272845,24.1
-1.6797,24.1,3.272995,24.1
-1.6797,24.1,3.272892,24.1
-1.68,24.1,3.272823,24.1
-1.6797,24.1,3.272631,24.1
-1.68,24.1,3.272751,24.1
-1.6797,24.1,3.273025,24.1
-1.6797,24.1,3.272831,24.1
-1.6797,24.1,3.272914,24.1
-1.6797,24.1,3.27265,24.1
-1.6797,24.1,3.272574,24.1
-1.6797,24.1,3.272723,24.1
-1.6797,24.1,3.27266,24.1
-1.6797,24.1,3.27281,24.1
-1.6797,24.1,3.2731,24.1
-1.6797,24.1,3.27279,24.1
-1.68,24.1,3.272724,24.1
-1.6797,24.1,3.272845,24.1
-1.6797,24.1,3.272601,24.1
-1.6797,24.1,3.272667,24.1
-1.6797,24.1,3.272596,24.1
-1.6797,24.1,3.272971,24.1
-1.68,24.1,3.27271,24.1
-1.68,24.1,3.272935,24.1
-1.6797,24.1,3.27275,24.1
-1.68,24.1,3.272689,24.1
-1.68,24.1,3.272555,24.1
-1.6797,24.1,3.272646,24.1
-1.6797,24.1,3.272585,24.1
-1.68,24.1,3.272688,24.1
-1.68,24.1,3.272678,24.1
-1.68,24.1,3.272967,24.1
-1.68,24.1,3.27249,24.1
-1.6797,24.1,3.272867,24.1
-1.6797,24.1,3.272537,24.1
-1.68,24.1,3.2724,24.1
-1.68,24.1,3.272575,24.1
-1.68,24.1,3.272496,24.1
-1.68,24.1,3.272631,24.1
-1.6797,24.1,3.272469,24.1
-1.68,24.1,3.272641,24.1
-1.6797,24.1,3.272133,24.1
-1.68,24.1,3.272254,24.1
-1.6797,24.1,3.272477,24.1
-1.68,24.1,3.272495,24.1
-1.68,24.1,3.272178,24.1
-1.6797,24.1,3.272599,24.1
-1.68,24.1,3.272663,24.1
-1.68,24.1,3.272527,24.1
-1.68,24.1,3.272391,24.1
-1.68,24.1,3.272401,24.1
-1.68,24.1,3.272376,24.1
-1.68,24.1,3.272717,24.1
-1.6797,24.1,3.272401,24.1
-1.6797,24.1,3.272382,24.1
-1.6797,24.1,3.272586,24.1
-1.6797,24.1,3.272474,24.1
-1.6797,24.1,3.272461,24.1
-1.68,24.1,3.272404,24.1
-1.68,24.1,3.27249,24.1
-1.6797,24.1,3.272324,24.1
-1.68,24.1,3.272346,24.1
-1.6797,24.1,3.272385,24.1
-1.68,24.1,3.272532,24.1
-1.68,24.1,3.272518,24.1
-1.68,24.1,3.272463,24.1
-1.6797,24.1,3.272662,24.1
-1.6797,24.1,3.272507,24.1
-1.68,24.1,3.272511,24.1
-1.68,24.1,3.272521,24.1
-1.6797,24.1,3.272469,24.1
-1.6797,24.1,3.272359,24.1
-1.68,24.1,3.272511,24.1
-1.68,24.1,3.272469,24.1
-1.68,24.1,3.27234,24.1
-1.68,24.1,3.272584,24.1
-1.6797,24.1,3.272356,24.1
-1.68,24.1,3.272404,24.1
-1.6797,24.1,3.272158,24.1
-1.68,24.1,3.272336,24.1
-1.68,24.1,3.272203,24.1
-1.68,24.1,3.27219,24.1
-1.6797,24.1,3.272131,24.1
-1.68,24.1,3.272435,24.1
-1.6797,24.1,3.272346,24.1
-1.68,24.1,3.272251,24.1
-1.68,24.1,3.272375,24.1
-1.68,24.1,3.272416,24.1
-1.68,24.1,3.272278,24.1
-1.6797,24.1,3.27224,24.1
-1.68,24.1,3.272545,24.1
-1.6797,24.1,3.272029,24.1
-1.68,24.1,3.27205,24.1
-1.6797,24.1,3.272053,24.1
-1.68,24.1,3.272087,24.1
-1.68,24.1,3.272304,24.1
-1.68,24.1,3.27241,24.1
-1.6797,24.1,3.272299,24.1
-1.68,24.1,3.272331,24.1
-1.6797,24.1,3.272277,24.1
-1.6797,24.1,3.271831,24.1
-1.6794,24.1,3.2722,24.1
-1.68,24.1,3.272274,24.1
-1.6794,24.1,3.272101,24.1
-1.68,24.1,3.27221,24.1
-1.6797,24.1,3.272143,24.1
-1.6797,24.1,3.272314,24.1
-1.6797,24.1,3.272099,24.1
-1.68,24.1,3.272114,24.1
-1.68,24.1,3.272113,24.1
-1.68,24.1,3.272258,24.1
-1.6797,24.1,3.272313,24.1
-1.68,24.1,3.272232,24.1
-1.68,24.1,3.272375,24.1
-1.68,24.1,3.271933,24.1
-1.68,24.1,3.272354,24.1
-1.6797,24.1,3.272252,24.1
-1.6797,24.1,3.272278,24.1
-1.6797,24.1,3.272154,24.1
-1.68,24.1,3.272032,24.1
-1.6797,24.1,3.272154,24.1
-1.6797,24.1,3.272184,24.1
-1.68,24.1,3.271699,24.1
-1.68,24.1,3.272356,24.1
-1.68,24.1,3.272005,24.1
-1.6797,24.1,3.272083,24.1
-1.68,24.1,3.27205,24.1
-1.68,24.1,3.272136,24.1
-1.6797,24.1,3.272226,24.1
-1.68,24.1,3.27211,24.1
-1.6797,24.1,3.27201,24.1
-1.68,24.1,3.271934,24.1
-1.68,24.1,3.271972,24.1
-1.68,24.1,3.27193,24.1
-1.6797,24.1,3.272048,24.1
-1.68,24.1,3.271914,24.1
-1.6797,24.1,3.272142,24.1
-1.68,24.1,3.272263,24.1
-1.68,24.1,3.272277,24.1
-1.68,24.1,3.272102,24.1
-1.68,24.1,3.272452,24.1
-1.6797,24.1,3.272054,24.1
-1.68,24.1,3.272002,24.1
-1.68,24.1,3.271924,24.1
-1.68,24.1,3.272053,24.1
-1.68,24.1,3.272035,24.1
-1.68,24.1,3.272021,24.1
-1.68,24.1,3.271934,24.1
-1.6797,24.1,3.272114,24.1
-1.68,24.1,3.271923,24.1
-1.6794,24.1,3.272058,24.1
-1.6797,24.1,3.272213,24.1
-1.68,24.1,3.271981,24.1
-1.68,24.1,3.271959,24.1
-1.68,24.1,3.271872,24.1
-1.6797,24.1,3.272176,24.1
-1.6797,24.1,3.272242,24.1
-1.6797,24.1,3.27213,24.1
-1.68,24.1,3.271912,24.1
-1.68,24.1,3.272099,24.1
-1.6797,24.1,3.271958,24.1
-1.68,24.1,3.271956,24.1
-1.68,24.1,3.272087,24.1
-1.68,24.1,3.272159,24.1
-1.68,24.1,3.272208,24.1
-1.6797,24.1,3.272194,24.1
-1.68,24.1,3.27234,24.1
-1.68,24.1,3.271962,24.1
-1.68,24.1,3.271895,24.1
-1.68,24.1,3.272039,24.1
-1.68,24.1,3.272008,24.1
-1.68,24.1,3.272156,24.1
-1.6797,24.1,3.271977,24.1
-1.68,24.1,3.271937,24.1
-1.68,24.1,3.27188,24.1
-1.6797,24.1,3.272009,24.1
-1.68,24.1,3.272048,24.1
-1.68,24.1,3.272009,24.1
-1.68,24.1,3.272133,24.1
-1.68,24.1,3.271817,24.1
-1.6797,24.1,3.272181,24.1
-1.68,24.1,3.272011,24.1
-1.68,24.1,3.271905,24.1
-1.68,24.1,3.272298,24.1
-1.6797,24.1,3.271955,24.1
-1.68,24.1,3.271886,24.1
-1.6797,24.1,3.272157,24.1
-1.6797,24.1,3.272043,24.1
-1.6797,24.1,3.271827,24.1
-1.6797,24.1,3.271863,24.1
-1.68,24.1,3.271975,24.1
-1.6794,24.1,3.27209,24.1
-1.6794,24.1,3.272008,24.1
-1.68,24.1,3.271909,24.1
-1.68,24.1,3.271737,24.1
-1.68,24.1,3.271867,24.1
-1.68,24.1,3.272001,24.1
-1.68,24.1,3.271808,24.1
-1.68,24.1,3.272081,24.1
-1.6794,24.1,3.271811,24.1
-1.68,24.1,3.271771,24.1
-1.6794,24.1,3.271712,24.1
-1.6803,24.1,3.271697,24.1
-1.68,24.1,3.272004,24.1
-1.68,24.1,3.271914,24.1
-1.68,24.1,3.271832,24.1
-1.6803,24.1,3.272034,24.1
-1.68,24.1,3.272056,24.1
-1.6794,24.1,3.271962,24.1
-1.68,24.1,3.27172,24.1
-1.6803,24.1,3.272088,24.1
-1.68,24.1,3.271649,24.1
-1.6794,24.1,3.271976,24.1
-1.6794,24.1,3.271744,24.1
-1.6794,24.1,3.271851,24.1
-1.68,24.1,3.2716,24.1
-1.68,24.1,3.271407,24.1
-1.68,24.1,3.271924,24.1
-1.68,24.1,3.271982,24.1
-1.6797,24.1,3.271761,24.1
-1.6797,24.1,3.271878,24.1
-1.6797,24.1,3.271774,24.1
-1.68,24.1,3.271997,24.1
-1.6797,24.1,3.271733,24.1
-1.6797,24.1,3.271871,24.1
-1.6797,24.1,3.271652,24.1
-1.68,24.1,3.271809,24.1
-1.68,24.1,3.271835,24.1
-1.6797,24.1,3.271901,24.1
-1.6797,24.1,3.272049,24.1
-1.6797,24.1,3.271519,24.1
-1.68,24.1,3.271814,24.1
-1.68,24.1,3.271952,24.1
-1.68,24.1,3.271604,24.1
-1.6797,24.1,3.271731,24.1
-1.68,24.1,3.271812,24.1
-1.68,24.1,3.271651,24.1
-1.68,24.1,3.271617,24.1
-1.68,24.1,3.271803,24.1
-1.6797,24.1,3.271812,24.1
-1.68,24.1,3.271522,24.1
-1.68,24.1,3.271587,24.1
-1.6797,24.1,3.271518,24.1
-1.6797,24.1,3.271907,24.1
-1.68,24.1,3.271717,24.1
-1.68,24.1,3.271854,24.1
-1.6797,24.1,3.271922,24.1
-1.68,24.1,3.27144,24.1
-1.68,24.1,3.27166,24.1
-1.68,24.1,3.2719,24.1
-1.68,24.1,3.272022,24.1
-1.68,24.1,3.271762,24.1
-1.6794,24.1,3.271967,24.1
-1.68,24.1,3.271991,24.1
-1.6794,24.1,3.271857,24.1
-1.68,24.1,3.271798,24.1
-1.6794,24.2,3.271825,24.1
-1.68,24.1,3.271828,24.1
-1.68,24.1,3.27178,24.1
-1.68,24.1,3.272031,24.1
-1.68,24.1,3.271738,24.1
-1.6794,24.1,3.271734,24.1
-1.6794,24.1,3.271692,24.1
-1.68,24.1,3.271679,24.1
-1.68,24.1,3.271856,24.1
-1.68,24.1,3.271791,24.1
-1.6794,24.1,3.271841,24.1
-1.6794,24.1,3.271537,24.1
-1.6794,24.1,3.271748,24.1
-1.68,24.1,3.27182,24.1
-1.68,24.1,3.271622,24.1
-1.68,24.2,3.27171,24.1
-1.68,24.1,3.27189,24.1
-1.68,24.1,3.271565,24.1
-1.68,24.1,3.271494,24.1
-1.68,24.1,3.271556,24.1
-1.68,24.1,3.271619,24.1
-1.6797,24.1,3.271592,24.1
-1.6797,24.1,3.271442,24.1
-1.6806,24.2,3.271516,24.1
-1.6797,24.1,3.271682,24.1
-1.68,24.1,3.271657,24.1
-1.68,24.1,3.271225,24.1
-1.6797,24.1,3.271699,24.1
-1.68,24.1,3.271222,24.1
-1.6797,24.1,3.271433,24.1
-1.68,24.1,3.271539,24.1
-1.68,24.1,3.271306,24.1
-1.68,24.1,3.271546,24.1
-1.68,24.1,3.271443,24.1
-1.68,24.2,3.271707,24.1
-1.6797,24.1,3.271432,24.1
-1.6797,24.1,3.271182,24.1
-1.68,24.2,3.271447,24.1
-1.6797,24.2,3.271455,24.1
-1.6797,24.1,3.271433,24.1
-1.68,24.1,3.271659,24.1
-1.68,24.1,3.271318,24.1
-1.68,24.1,3.271382,24.1
-1.68,24.1,3.271581,24.1
-1.6797,24.1,3.271603,24.1
-1.68,24.1,3.271498,24.1
-1.68,24.1,3.27151,24.1
-1.68,24.1,3.271411,24.1
-1.6797,24.1,3.271488,24.1
-1.6797,24.1,3.271665,24.1
-1.6797,24.2,3.271512,24.1
-1.6797,24.1,3.271658,24.1
-1.68,24.1,3.271181,24.1
-1.6797,24.1,3.271638,24.1
-1.6797,24.1,3.271664,24.1
-1.68,24.2,3.271616,24.1
-1.68,24.1,3.271465,24.1
-1.68,24.1,3.271504,24.1
-1.68,24.1,3.271278,24.1
-1.68,24.1,3.27168,24.1
-1.68,24.1,3.271547,24.1
-1.68,24.1,3.271661,24.1
-1.68,24.1,3.27168,24.1
-1.6794,24.1,3.271343,24.1
-1.6794,24.1,3.271392,24.1
-1.6797,24.1,3.271574,24.1
-1.6797,24.1,3.271672,24.1
-1.68,24.1,3.271372,24.1
-1.6797,24.1,3.271297,24.1
-1.68,24.1,3.271556,24.1
-1.68,24.1,3.271087,24.1
